No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
10305,2011,3,6,8,19.0,-10,5.0,1026.0,NW,63.48,0,0
10306,2011,3,6,9,13.0,-10,5.0,1026.0,NW,67.5,0,0
10307,2011,3,6,10,18.0,-11,7.0,1026.0,NW,74.65,0,0
10309,2011,3,6,12,16.0,-16,10.0,1026.0,NW,8.94,0,0
10311,2011,3,6,14,11.0,-16,11.0,1023.0,NW,5.81,0,0
10312,2011,3,6,15,12.0,-16,11.0,1024.0,NW,11.62,0,0
10315,2011,3,6,18,10.0,-17,9.0,1023.0,NW,7.15,0,0
10316,2011,3,6,19,7.0,-16,7.0,1024.0,NW,12.96,0,0
10317,2011,3,6,20,,-16,4.0,1025.0,NW,17.88,0,0
10318,2011,3,6,21,,-18,5.0,1026.0,NW,22.8,0,0
10319,2011,3,6,22,,-18,4.0,1026.0,NW,25.93,0,0
10320,2011,3,6,23,,-16,1.0,1027.0,NW,27.72,0,0
10321,2011,3,7,0,,-15,3.0,1027.0,NW,30.85,0,0
10322,2011,3,7,1,,-13,2.0,1027.0,NW,32.64,0,0
10323,2011,3,7,2,,-13,4.0,1026.0,NW,37.56,0,0
10324,2011,3,7,3,9.0,-14,3.0,1026.0,NW,44.71,0,0
10325,2011,3,7,4,11.0,-15,3.0,1026.0,NW,50.52,0,0
10327,2011,3,7,6,14.0,-16,1.0,1026.0,NW,4.02,0,0
10328,2011,3,7,7,16.0,-16,2.0,1026.0,NW,8.94,0,0
10329,2011,3,7,8,21.0,-14,4.0,1027.0,NW,16.09,0,0
10330,2011,3,7,9,17.0,-14,5.0,1027.0,NW,24.14,0,0
10331,2011,3,7,10,15.0,-14,7.0,1026.0,NW,32.19,0,0
10332,2011,3,7,11,15.0,-14,8.0,1025.0,NW,39.34,0,0
10333,2011,3,7,12,19.0,-14,9.0,1024.0,NW,47.39,0,0
10334,2011,3,7,13,15.0,-14,10.0,1022.0,NW,55.44,0,0
10335,2011,3,7,14,12.0,-14,11.0,1021.0,NW,62.59,0,0
10336,2011,3,7,15,22.0,-14,10.0,1020.0,NW,72.42,0,0
10337,2011,3,7,16,16.0,-17,10.0,1020.0,NW,81.36,0,0
10338,2011,3,7,17,22.0,-18,10.0,1020.0,NW,90.3,0,0
10339,2011,3,7,18,9.0,-17,9.0,1020.0,NW,99.24,0,0
10340,2011,3,7,19,16.0,-16,7.0,1020.0,NW,104.16,0,0
10341,2011,3,7,20,23.0,-15,7.0,1020.0,NW,108.18,0,0
10342,2011,3,7,21,46.0,-15,4.0,1020.0,NW,109.97,0,0
10343,2011,3,7,22,35.0,-15,6.0,1021.0,NW,114.89,0,0
10344,2011,3,7,23,33.0,-15,5.0,1021.0,NW,122.04,0,0
10345,2011,3,8,0,,-16,5.0,1022.0,NW,129.19,0,0
10346,2011,3,8,1,25.0,-17,4.0,1022.0,NW,135.0,0,0
10347,2011,3,8,2,10.0,-16,2.0,1021.0,NW,139.92,0,0
10348,2011,3,8,3,11.0,-18,4.0,1021.0,NW,147.97,0,0
10349,2011,3,8,4,13.0,-16,3.0,1022.0,NW,153.78,0,0
10350,2011,3,8,5,14.0,-15,2.0,1022.0,NW,158.7,0,0
10351,2011,3,8,6,18.0,-15,2.0,1023.0,NW,164.51,0,0
10352,2011,3,8,7,16.0,-15,2.0,1023.0,NW,170.32,0,0
10353,2011,3,8,8,21.0,-16,4.0,1024.0,NW,178.37,0,0
10354,2011,3,8,9,19.0,-15,5.0,1024.0,NW,185.52,0,0
10358,2011,3,8,13,19.0,-18,8.0,1022.0,NW,3.13,0,0
10364,2011,3,8,19,15.0,-17,6.0,1023.0,NW,3.13,0,0
10365,2011,3,8,20,18.0,-19,7.0,1024.0,NW,8.05,0,0
10366,2011,3,8,21,14.0,-18,5.0,1025.0,NW,11.18,0,0
10367,2011,3,8,22,10.0,-17,6.0,1026.0,NW,16.1,0,0
10368,2011,3,8,23,7.0,-17,5.0,1027.0,NW,24.15,0,0
10369,2011,3,9,0,,-16,4.0,1028.0,NW,29.07,0,0
10370,2011,3,9,1,6.0,-16,4.0,1029.0,NW,36.22,0,0
10371,2011,3,9,2,7.0,-16,3.0,1030.0,NW,42.03,0,0
10372,2011,3,9,3,7.0,-16,2.0,1029.0,NW,47.84,0,0
10373,2011,3,9,4,9.0,-16,2.0,1030.0,NW,53.65,0,0
10374,2011,3,9,5,10.0,-15,2.0,1030.0,NW,58.57,0,0
10375,2011,3,9,6,19.0,-14,-2.0,1030.0,NW,61.7,0,0
10378,2011,3,9,9,34.0,-15,5.0,1031.0,NW,1.79,0,0
10379,2011,3,9,10,21.0,-16,6.0,1031.0,NW,3.58,0,0
10380,2011,3,9,11,19.0,-16,8.0,1030.0,NW,6.71,0,0
10381,2011,3,9,12,15.0,-17,9.0,1029.0,NW,12.52,0,0
10382,2011,3,9,13,17.0,-17,11.0,1028.0,NW,18.33,0,0
10383,2011,3,9,14,16.0,-17,12.0,1026.0,NW,25.48,0,0
10384,2011,3,9,15,24.0,-17,12.0,1025.0,NW,34.42,0,0
10385,2011,3,9,16,17.0,-19,12.0,1024.0,NW,43.36,0,0
10386,2011,3,9,17,12.0,-18,12.0,1024.0,NW,52.3,0,0
10387,2011,3,9,18,12.0,-17,12.0,1023.0,NW,57.22,0,0
10388,2011,3,9,19,18.0,-17,11.0,1024.0,NW,59.01,0,0
10394,2011,3,10,1,51.0,-11,0.0,1024.0,NW,1.79,0,0
10395,2011,3,10,2,58.0,-13,0.0,1024.0,NW,4.92,0,0
10397,2011,3,10,4,80.0,-11,-1.0,1024.0,NW,3.13,0,0
10398,2011,3,10,5,74.0,-12,-1.0,1024.0,NW,4.92,0,0
10399,2011,3,10,6,72.0,-12,-1.0,1024.0,NW,6.71,0,0
10406,2011,3,10,13,27.0,-14,14.0,1022.0,NW,3.13,0,0
10407,2011,3,10,14,19.0,-15,16.0,1020.0,NW,11.18,0,0
10408,2011,3,10,15,26.0,-14,16.0,1019.0,NW,18.33,0,0
10409,2011,3,10,16,22.0,-14,16.0,1019.0,NW,24.14,0,0
10410,2011,3,10,17,14.0,-15,16.0,1018.0,NW,29.06,0,0
10411,2011,3,10,18,9.0,-15,13.0,1019.0,NW,32.19,0,0
10412,2011,3,10,19,26.0,-16,10.0,1020.0,NW,37.11,0,0
10415,2011,3,10,22,43.0,-17,9.0,1022.0,NW,1.79,0,0
10417,2011,3,11,0,48.0,-16,6.0,1022.0,NW,1.79,0,0
10419,2011,3,11,2,40.0,-14,1.0,1022.0,NW,1.79,0,0
10420,2011,3,11,3,40.0,-14,1.0,1021.0,NW,4.92,0,0
10423,2011,3,11,6,26.0,-10,-1.0,1021.0,NW,1.79,0,0
10424,2011,3,11,7,30.0,-13,0.0,1021.0,NW,3.58,0,0
10425,2011,3,11,8,85.0,-12,3.0,1021.0,NW,4.47,0,0
10447,2011,3,12,6,274.0,-5,1.0,1009.0,NW,1.79,0,0
10448,2011,3,12,7,272.0,-5,2.0,1010.0,NW,3.58,0,0
10449,2011,3,12,8,271.0,-4,3.0,1010.0,NW,5.37,0,0
10467,2011,3,13,2,400.0,-2,4.0,1009.0,NW,1.79,0,0
10468,2011,3,13,3,368.0,-2,4.0,1008.0,NW,3.58,0,0
10471,2011,3,13,6,320.0,-3,4.0,1009.0,NW,1.79,0,0
10472,2011,3,13,7,339.0,-2,4.0,1010.0,NW,3.58,0,0
10473,2011,3,13,8,332.0,-2,6.0,1010.0,NW,7.6,0,0
10474,2011,3,13,9,318.0,-2,9.0,1011.0,NW,10.73,0,0
10475,2011,3,13,10,267.0,-3,13.0,1012.0,NW,14.75,0,0
10476,2011,3,13,11,164.0,-4,15.0,1012.0,NW,19.67,0,0
10477,2011,3,13,12,42.0,-5,18.0,1012.0,NW,25.48,0,0
10478,2011,3,13,13,27.0,-6,19.0,1012.0,NW,32.63,0,0
10479,2011,3,13,14,31.0,-6,19.0,1011.0,NW,39.78,0,0
10480,2011,3,13,15,25.0,-6,18.0,1012.0,NW,48.72,0,0
10481,2011,3,13,16,24.0,-6,17.0,1013.0,NW,57.66,0,0
10485,2011,3,13,20,17.0,-12,9.0,1023.0,NW,8.94,0,0
10487,2011,3,13,22,11.0,-15,7.0,1025.0,NW,11.18,0,0
10488,2011,3,13,23,9.0,-16,7.0,1026.0,NW,21.01,0,0
10491,2011,3,14,2,7.0,-15,5.0,1028.0,NW,7.15,0,0
10492,2011,3,14,3,9.0,-15,5.0,1029.0,NW,12.96,0,0
10493,2011,3,14,4,8.0,-15,5.0,1029.0,NW,17.88,0,0
10494,2011,3,14,5,8.0,-15,4.0,1030.0,NW,21.9,0,0
10495,2011,3,14,6,8.0,-15,4.0,1030.0,NW,26.82,0,0
10496,2011,3,14,7,8.0,-15,4.0,1031.0,NW,31.74,0,0
10497,2011,3,14,8,12.0,-15,5.0,1031.0,NW,38.89,0,0
10498,2011,3,14,9,21.0,-16,6.0,1031.0,NW,46.04,0,0
10499,2011,3,14,10,18.0,-19,6.0,1031.0,NW,54.09,0,0
10500,2011,3,14,11,13.0,-19,7.0,1030.0,NW,62.14,0,0
10501,2011,3,14,12,25.0,-19,8.0,1030.0,NW,71.97,0,0
10502,2011,3,14,13,22.0,-20,8.0,1029.0,NW,79.12,0,0
10503,2011,3,14,14,21.0,-18,9.0,1028.0,NW,84.93,0,0
10504,2011,3,14,15,23.0,-19,9.0,1027.0,NW,92.08,0,0
10505,2011,3,14,16,25.0,-20,8.0,1027.0,NW,100.13,0,0
10506,2011,3,14,17,17.0,-20,8.0,1027.0,NW,108.18,0,0
10507,2011,3,14,18,12.0,-19,8.0,1027.0,NW,115.33,0,0
10508,2011,3,14,19,16.0,-18,8.0,1027.0,NW,120.25,0,0
10509,2011,3,14,20,18.0,-17,8.0,1028.0,NW,128.3,0,0
10510,2011,3,14,21,17.0,-18,7.0,1029.0,NW,140.37,0,0
10511,2011,3,14,22,17.0,-18,6.0,1030.0,NW,155.57,0,0
10512,2011,3,14,23,14.0,-19,5.0,1031.0,NW,165.4,0,0
10513,2011,3,15,0,16.0,-18,5.0,1031.0,NW,173.45,0,0
10514,2011,3,15,1,17.0,-17,4.0,1030.0,NW,181.5,0,0
10515,2011,3,15,2,9.0,-17,3.0,1030.0,NW,189.55,0,0
10516,2011,3,15,3,9.0,-16,3.0,1029.0,NW,196.7,0,0
10517,2011,3,15,4,9.0,-16,2.0,1029.0,NW,203.85,0,0
10518,2011,3,15,5,11.0,-18,2.0,1029.0,NW,215.03,0,0
10519,2011,3,15,6,14.0,-19,2.0,1030.0,NW,224.86,0,0
10520,2011,3,15,7,13.0,-19,1.0,1030.0,NW,233.8,0,0
10521,2011,3,15,8,12.0,-19,2.0,1031.0,NW,242.74,0,0
10522,2011,3,15,9,16.0,-19,3.0,1031.0,NW,252.57,0,0
10523,2011,3,15,10,11.0,-20,4.0,1030.0,NW,261.51,0,0
10524,2011,3,15,11,18.0,-20,6.0,1028.0,NW,267.32,0,0
10525,2011,3,15,12,21.0,-19,6.0,1027.0,NW,271.34,0,0
10526,2011,3,15,13,22.0,-20,7.0,1026.0,NW,274.47,0,0
10527,2011,3,15,14,23.0,-19,9.0,1024.0,NW,280.28,0,0
10528,2011,3,15,15,16.0,-19,9.0,1023.0,NW,286.09,0,0
10529,2011,3,15,16,21.0,-19,10.0,1022.0,NW,295.92,0,0
10530,2011,3,15,17,19.0,-19,9.0,1022.0,NW,305.75,0,0
10531,2011,3,15,18,19.0,-18,9.0,1022.0,NW,312.9,0,0
10532,2011,3,15,19,18.0,-19,7.0,1023.0,NW,321.84,0,0
10533,2011,3,15,20,16.0,-16,6.0,1025.0,NW,331.67,0,0
10534,2011,3,15,21,14.0,-16,5.0,1026.0,NW,339.72,0,0
10535,2011,3,15,22,23.0,-15,5.0,1026.0,NW,345.53,0,0
10536,2011,3,15,23,16.0,-17,5.0,1026.0,NW,351.34,0,0
10537,2011,3,16,0,18.0,-16,4.0,1026.0,NW,356.26,0,0
10540,2011,3,16,3,7.0,-13,1.0,1025.0,NW,1.79,0,0
10548,2011,3,16,11,30.0,-14,6.0,1026.0,NW,1.79,0,0
10564,2011,3,17,3,128.0,-8,1.0,1021.0,NW,0.89,0,0
10565,2011,3,17,4,110.0,-9,-1.0,1021.0,NW,2.68,0,0
10566,2011,3,17,5,109.0,-10,-2.0,1021.0,NW,4.47,0,0
10567,2011,3,17,6,105.0,-9,-3.0,1021.0,NW,6.26,0,0
10568,2011,3,17,7,104.0,-9,-2.0,1021.0,NW,7.15,0,0
10588,2011,3,18,3,,-6,4.0,1012.0,NW,1.79,0,0
10590,2011,3,18,5,,-6,3.0,1011.0,NW,1.79,0,0
10597,2011,3,18,12,,-10,13.0,1013.0,NW,13.86,0,0
10598,2011,3,18,13,,-17,15.0,1012.0,NW,25.04,0,0
10599,2011,3,18,14,,-17,15.0,1012.0,NW,38.0,0,0
10600,2011,3,18,15,,-15,15.0,1012.0,NW,50.07,0,0
10601,2011,3,18,16,,-14,14.0,1013.0,NW,63.03,0,0
10602,2011,3,18,17,,-14,13.0,1013.0,NW,70.18,0,0
10603,2011,3,18,18,,-14,13.0,1014.0,NW,78.23,0,0
10604,2011,3,18,19,,-12,11.0,1016.0,NW,85.38,0,0
10605,2011,3,18,20,,-12,10.0,1017.0,NW,91.19,0,0
10606,2011,3,18,21,,-11,8.0,1019.0,NW,94.32,0,0
10608,2011,3,18,23,,-12,6.0,1018.0,NW,1.79,0,0
10615,2011,3,19,6,,-10,2.0,1019.0,NW,1.79,0,0
10639,2011,3,20,6,,-5,5.0,1015.0,NW,0.89,0,0
10658,2011,3,21,1,,-6,1.0,1022.0,NW,0.89,0,0
10660,2011,3,21,3,,-5,-1.0,1023.0,NW,3.13,0,0
10661,2011,3,21,4,,-5,-1.0,1022.0,NW,6.26,0,0
10662,2011,3,21,5,,-10,4.0,1024.0,NW,13.41,0,0
10663,2011,3,21,6,,-13,3.0,1025.0,NW,18.33,0,0
10664,2011,3,21,7,,-16,4.0,1027.0,NW,26.38,0,0
10665,2011,3,21,8,,-16,4.0,1028.0,NW,33.53,0,0
10666,2011,3,21,9,,-21,3.0,1029.0,NW,40.68,0,0
10667,2011,3,21,10,,-22,4.0,1029.0,NW,49.62,0,0
10668,2011,3,21,11,,-23,5.0,1028.0,NW,55.43,0,0
10669,2011,3,21,12,,-22,7.0,1028.0,NW,59.45,0,0
10670,2011,3,21,13,,-23,8.0,1027.0,NW,69.28,0,0
10671,2011,3,21,14,,-23,9.0,1026.0,NW,78.22,0,0
10672,2011,3,21,15,,-22,9.0,1025.0,NW,85.37,0,0
10673,2011,3,21,16,13.0,-24,9.0,1025.0,NW,93.42,0,0
10674,2011,3,21,17,13.0,-23,9.0,1025.0,NW,100.57,0,0
10675,2011,3,21,18,28.0,-22,8.0,1025.0,NW,107.72,0,0
10676,2011,3,21,19,33.0,-21,7.0,1027.0,NW,116.66,0,0
10677,2011,3,21,20,14.0,-21,6.0,1028.0,NW,124.71,0,0
10678,2011,3,21,21,20.0,-23,4.0,1030.0,NW,132.76,0,0
10679,2011,3,21,22,23.0,-24,4.0,1031.0,NW,142.59,0,0
10680,2011,3,21,23,24.0,-24,3.0,1031.0,NW,150.64,0,0
10681,2011,3,22,0,17.0,-24,3.0,1031.0,NW,159.58,0,0
10682,2011,3,22,1,12.0,-24,2.0,1031.0,NW,166.73,0,0
10683,2011,3,22,2,12.0,-24,2.0,1031.0,NW,173.88,0,0
10684,2011,3,22,3,9.0,-24,2.0,1031.0,NW,182.82,0,0
10685,2011,3,22,4,8.0,-23,1.0,1031.0,NW,186.84,0,0
10686,2011,3,22,5,9.0,-22,0.0,1031.0,NW,189.97,0,0
10688,2011,3,22,7,13.0,-22,1.0,1031.0,NW,3.13,0,0
10689,2011,3,22,8,13.0,-22,3.0,1031.0,NW,7.15,0,0
10690,2011,3,22,9,12.0,-21,6.0,1031.0,NW,11.17,0,0
10691,2011,3,22,10,13.0,-20,7.0,1030.0,NW,16.09,0,0
10692,2011,3,22,11,14.0,-20,8.0,1029.0,NW,21.9,0,0
10693,2011,3,22,12,12.0,-20,8.0,1028.0,NW,29.95,0,0
10694,2011,3,22,13,18.0,-19,10.0,1026.0,NW,35.76,0,0
10695,2011,3,22,14,11.0,-19,10.0,1025.0,NW,43.81,0,0
10696,2011,3,22,15,22.0,-19,10.0,1025.0,NW,51.86,0,0
10697,2011,3,22,16,19.0,-19,11.0,1024.0,NW,59.91,0,0
10698,2011,3,22,17,14.0,-19,11.0,1024.0,NW,68.85,0,0
10699,2011,3,22,18,12.0,-19,10.0,1024.0,NW,76.0,0,0
10700,2011,3,22,19,17.0,-20,6.0,1024.0,NW,79.13,0,0
10701,2011,3,22,20,24.0,-19,7.0,1025.0,NW,80.92,0,0
10702,2011,3,22,21,41.0,-19,5.0,1026.0,NW,84.05,0,0
10703,2011,3,22,22,60.0,-20,7.0,1026.0,NW,88.97,0,0
10704,2011,3,22,23,21.0,-19,3.0,1026.0,NW,90.76,0,0
10705,2011,3,23,0,30.0,-17,1.0,1027.0,NW,94.78,0,0
10706,2011,3,23,1,23.0,-18,1.0,1027.0,NW,98.8,0,0
10707,2011,3,23,2,20.0,-17,1.0,1027.0,NW,102.82,0,0
10708,2011,3,23,3,24.0,-16,-1.0,1027.0,NW,105.95,0,0
10709,2011,3,23,4,24.0,-19,3.0,1026.0,NW,110.87,0,0
10710,2011,3,23,5,20.0,-18,2.0,1026.0,NW,114.89,0,0
10711,2011,3,23,6,20.0,-18,2.0,1026.0,NW,118.02,0,0
10712,2011,3,23,7,20.0,-17,4.0,1027.0,NW,122.04,0,0
10713,2011,3,23,8,30.0,-18,6.0,1027.0,NW,127.85,0,0
10714,2011,3,23,9,25.0,-18,7.0,1027.0,NW,133.66,0,0
10715,2011,3,23,10,12.0,-18,8.0,1027.0,NW,137.68,0,0
10716,2011,3,23,11,20.0,-18,9.0,1026.0,NW,142.6,0,0
10717,2011,3,23,12,16.0,-18,10.0,1025.0,NW,144.39,0,0
10718,2011,3,23,13,19.0,-17,10.0,1023.0,NW,147.52,0,0
10719,2011,3,23,14,16.0,-16,11.0,1021.0,NW,151.54,0,0
10723,2011,3,23,18,22.0,-14,9.0,1021.0,NW,1.79,0,0
10724,2011,3,23,19,28.0,-13,10.0,1021.0,NW,4.92,0,0
10725,2011,3,23,20,32.0,-12,10.0,1022.0,NW,8.94,0,0
10726,2011,3,23,21,23.0,-12,9.0,1023.0,NW,14.75,0,0
10727,2011,3,23,22,24.0,-12,9.0,1023.0,NW,20.56,0,0
10728,2011,3,23,23,15.0,-18,8.0,1024.0,NW,27.71,0,0
10729,2011,3,24,0,,-20,7.0,1024.0,NW,35.76,0,0
10730,2011,3,24,1,13.0,-20,6.0,1025.0,NW,42.91,0,0
10731,2011,3,24,2,13.0,-21,6.0,1025.0,NW,52.74,0,0
10732,2011,3,24,3,10.0,-21,4.0,1025.0,NW,60.79,0,0
10733,2011,3,24,4,8.0,-21,4.0,1025.0,NW,68.84,0,0
10734,2011,3,24,5,9.0,-20,3.0,1026.0,NW,78.67,0,0
10735,2011,3,24,6,8.0,-20,3.0,1027.0,NW,86.72,0,0
10736,2011,3,24,7,10.0,-20,3.0,1027.0,NW,95.66,0,0
10737,2011,3,24,8,12.0,-19,4.0,1028.0,NW,104.6,0,0
10738,2011,3,24,9,18.0,-18,6.0,1029.0,NW,113.54,0,0
10739,2011,3,24,10,15.0,-19,6.0,1029.0,NW,119.35,0,0
10740,2011,3,24,11,13.0,-18,8.0,1028.0,NW,126.5,0,0
10741,2011,3,24,12,12.0,-18,9.0,1027.0,NW,134.55,0,0
10742,2011,3,24,13,11.0,-18,11.0,1026.0,NW,142.6,0,0
10743,2011,3,24,14,15.0,-17,12.0,1025.0,NW,150.65,0,0
10744,2011,3,24,15,12.0,-18,12.0,1024.0,NW,161.83,0,0
10745,2011,3,24,16,15.0,-18,12.0,1024.0,NW,169.88,0,0
10746,2011,3,24,17,17.0,-19,12.0,1024.0,NW,177.93,0,0
10747,2011,3,24,18,6.0,-20,11.0,1025.0,NW,186.87,0,0
10748,2011,3,24,19,7.0,-19,9.0,1026.0,NW,194.02,0,0
10749,2011,3,24,20,6.0,-19,8.0,1028.0,NW,199.83,0,0
10750,2011,3,24,21,4.0,-19,8.0,1028.0,NW,207.88,0,0
10751,2011,3,24,22,3.0,-19,7.0,1029.0,NW,213.69,0,0
10752,2011,3,24,23,4.0,-19,7.0,1029.0,NW,218.61,0,0
10753,2011,3,25,0,8.0,-19,7.0,1029.0,NW,222.63,0,0
10754,2011,3,25,1,13.0,-19,5.0,1029.0,NW,226.65,0,0
10755,2011,3,25,2,13.0,-18,4.0,1029.0,NW,229.78,0,0
10756,2011,3,25,3,15.0,-18,4.0,1028.0,NW,231.57,0,0
10758,2011,3,25,5,23.0,-17,4.0,1029.0,NW,4.02,0,0
10759,2011,3,25,6,27.0,-16,3.0,1029.0,NW,8.04,0,0
10760,2011,3,25,7,18.0,-15,4.0,1029.0,NW,11.17,0,0
10761,2011,3,25,8,25.0,-15,7.0,1030.0,NW,16.98,0,0
10762,2011,3,25,9,31.0,-15,9.0,1030.0,NW,24.13,0,0
10763,2011,3,25,10,23.0,-15,10.0,1030.0,NW,29.05,0,0
10764,2011,3,25,11,17.0,-15,11.0,1030.0,NW,33.07,0,0
10766,2011,3,25,13,16.0,-14,13.0,1027.0,NW,4.02,0,0
10767,2011,3,25,14,15.0,-14,15.0,1026.0,NW,9.83,0,0
10788,2011,3,26,11,130.0,-12,11.0,1026.0,NW,3.13,0,0
10789,2011,3,26,12,60.0,-12,11.0,1026.0,NW,4.92,0,0
10791,2011,3,26,14,39.0,-13,15.0,1024.0,NW,3.13,0,0
10794,2011,3,26,17,23.0,-13,15.0,1023.0,NW,4.02,0,0
10795,2011,3,26,18,11.0,-13,11.0,1024.0,NW,5.81,0,0
10796,2011,3,26,19,12.0,-13,12.0,1024.0,NW,8.94,0,0
10797,2011,3,26,20,16.0,-12,11.0,1025.0,NW,12.07,0,0
10798,2011,3,26,21,12.0,-14,8.0,1026.0,NW,16.99,0,0
10799,2011,3,26,22,13.0,-17,10.0,1027.0,NW,21.91,0,0
10800,2011,3,26,23,11.0,-17,10.0,1027.0,NW,27.72,0,0
10801,2011,3,27,0,20.0,-16,9.0,1027.0,NW,32.64,0,0
10802,2011,3,27,1,6.0,-16,9.0,1027.0,NW,38.45,0,0
10803,2011,3,27,2,20.0,-15,8.0,1026.0,NW,44.26,0,0
10804,2011,3,27,3,13.0,-15,8.0,1026.0,NW,49.18,0,0
10805,2011,3,27,4,16.0,-16,8.0,1026.0,NW,54.99,0,0
10806,2011,3,27,5,12.0,-16,7.0,1025.0,NW,60.8,0,0
10807,2011,3,27,6,17.0,-16,7.0,1026.0,NW,67.95,0,0
10808,2011,3,27,7,27.0,-16,8.0,1026.0,NW,72.87,0,0
10809,2011,3,27,8,21.0,-16,10.0,1026.0,NW,80.92,0,0
10810,2011,3,27,9,20.0,-15,12.0,1026.0,NW,88.97,0,0
10811,2011,3,27,10,26.0,-15,11.0,1026.0,NW,97.02,0,0
10812,2011,3,27,11,27.0,-15,13.0,1026.0,NW,104.17,0,0
10813,2011,3,27,12,29.0,-13,16.0,1024.0,NW,111.32,0,0
10814,2011,3,27,13,25.0,-14,16.0,1023.0,NW,117.13,0,0
10822,2011,3,27,21,22.0,-12,9.0,1023.0,NW,3.13,0,0
10830,2011,3,28,5,45.0,-9,2.0,1027.0,NW,1.79,0,0
10831,2011,3,28,6,50.0,-9,2.0,1028.0,NW,4.92,0,0
10832,2011,3,28,7,44.0,-8,3.0,1029.0,NW,6.71,0,0
10833,2011,3,28,8,58.0,-9,8.0,1029.0,NW,8.5,0,0
10834,2011,3,28,9,48.0,-9,10.0,1029.0,NW,10.29,0,0
10835,2011,3,28,10,48.0,-9,11.0,1030.0,NW,12.08,0,0
10836,2011,3,28,11,39.0,-9,11.0,1029.0,NW,13.87,0,0
10857,2011,3,29,8,116.0,-3,6.0,1028.0,NW,3.13,0,0
10858,2011,3,29,9,97.0,-3,8.0,1028.0,NW,7.15,0,0
10859,2011,3,29,10,99.0,-3,10.0,1027.0,NW,8.94,0,0
10861,2011,3,29,12,101.0,-4,15.0,1025.0,NW,1.79,0,0
10875,2011,3,30,2,96.0,-6,4.0,1021.0,NW,1.79,0,0
10877,2011,3,30,4,115.0,-4,4.0,1021.0,NW,0.89,0,0
10878,2011,3,30,5,112.0,-6,2.0,1021.0,NW,2.68,0,0
10879,2011,3,30,6,95.0,-5,3.0,1022.0,NW,3.57,0,0
10904,2011,3,31,7,,0,5.0,1017.0,NW,0.89,0,0
10936,2011,4,1,15,16.0,-10,11.0,1027.0,NW,7.15,0,0
10937,2011,4,1,16,23.0,-7,10.0,1028.0,NW,12.07,0,0
10938,2011,4,1,17,34.0,-5,9.0,1028.0,NW,17.88,0,0
10940,2011,4,1,19,25.0,1,6.0,1030.0,NW,3.13,0,2
10942,2011,4,1,21,36.0,3,5.0,1031.0,NW,3.13,0,4
10946,2011,4,2,1,30.0,2,4.0,1032.0,NW,4.02,0,0
10947,2011,4,2,2,48.0,3,4.0,1031.0,NW,8.04,0,0
10948,2011,4,2,3,44.0,2,4.0,1031.0,NW,11.17,0,0
10949,2011,4,2,4,56.0,2,4.0,1031.0,NW,15.19,0,0
10950,2011,4,2,5,46.0,2,4.0,1031.0,NW,18.32,0,0
10951,2011,4,2,6,32.0,1,3.0,1031.0,NW,21.45,0,0
10952,2011,4,2,7,54.0,2,4.0,1032.0,NW,24.58,0,0
10953,2011,4,2,8,89.0,3,6.0,1032.0,NW,27.71,0,0
10954,2011,4,2,9,79.0,-1,8.0,1032.0,NW,31.73,0,0
10972,2011,4,3,3,186.0,-1,2.0,1027.0,NW,3.13,0,0
10973,2011,4,3,4,167.0,-2,3.0,1027.0,NW,4.92,0,0
10974,2011,4,3,5,184.0,-2,2.0,1027.0,NW,6.71,0,0
10975,2011,4,3,6,172.0,-5,0.0,1027.0,NW,9.84,0,0
10976,2011,4,3,7,149.0,-5,3.0,1028.0,NW,13.86,0,0
10977,2011,4,3,8,156.0,-7,8.0,1028.0,NW,16.99,0,0
10978,2011,4,3,9,144.0,-10,11.0,1028.0,NW,21.01,0,0
10979,2011,4,3,10,135.0,-10,13.0,1028.0,NW,25.03,0,0
10980,2011,4,3,11,94.0,-12,15.0,1027.0,NW,29.05,0,0
10981,2011,4,3,12,105.0,-14,17.0,1026.0,NW,32.18,0,0
10983,2011,4,3,14,167.0,-13,18.0,1024.0,NW,4.02,0,0
10984,2011,4,3,15,138.0,-14,18.0,1022.0,NW,7.15,0,0
10996,2011,4,4,3,125.0,-5,5.0,1023.0,NW,0.89,0,0
10997,2011,4,4,4,123.0,-5,4.0,1023.0,NW,1.78,0,0
10998,2011,4,4,5,151.0,-6,5.0,1023.0,NW,3.57,0,0
10999,2011,4,4,6,174.0,-5,3.0,1024.0,NW,4.46,0,0
11000,2011,4,4,7,241.0,-6,6.0,1025.0,NW,5.35,0,0
11001,2011,4,4,8,132.0,-9,10.0,1025.0,NW,7.14,0,0
11003,2011,4,4,10,138.0,-8,16.0,1026.0,NW,1.79,0,0
11004,2011,4,4,11,177.0,-9,17.0,1025.0,NW,3.58,0,0
11069,2011,4,7,4,,5,9.0,1016.0,NW,1.79,0,0
11071,2011,4,7,6,,6,9.0,1016.0,NW,3.13,0,0
11072,2011,4,7,7,,3,12.0,1018.0,NW,8.94,0,0
11073,2011,4,7,8,,-2,13.0,1019.0,NW,14.75,0,0
11074,2011,4,7,9,,-9,14.0,1019.0,NW,22.8,0,0
11075,2011,4,7,10,,-8,15.0,1020.0,NW,29.95,0,0
11076,2011,4,7,11,,-11,17.0,1019.0,NW,37.1,0,0
